result_id,session_id,driver_id,team_id,position,classified_position,grid_position,q1_ms,q2_ms,q3_ms,time_ms,status,points,laps,missing_information_areas
304,16,perez,red_bull,4.0,4,4.0,,,,47434.0,Finished,12.0,71.0,NONE
305,16,norris,mclaren,5.0,5,3.0,,,,,+1 Lap,10.0,70.0,RACE_CONTEXT_INFORMATION
306,16,sainz,ferrari,6.0,6,12.0,,,,,+1 Lap,8.0,70.0,RACE_CONTEXT_INFORMATION
307,16,leclerc,ferrari,7.0,7,7.0,,,,,+1 Lap,6.0,70.0,RACE_CONTEXT_INFORMATION
308,16,stroll,aston_martin,8.0,8,9.0,,,,,+1 Lap,4.0,70.0,RACE_CONTEXT_INFORMATION
309,16,alonso,alpine,9.0,9,8.0,,,,,+1 Lap,2.0,70.0,RACE_CONTEXT_INFORMATION
310,16,tsunoda,alphatauri,10.0,10,11.0,,,,,+1 Lap,1.0,70.0,RACE_CONTEXT_INFORMATION
311,16,raikkonen,alfa,11.0,11,18.0,,,,,+1 Lap,0.0,70.0,RACE_CONTEXT_INFORMATION
312,16,vettel,aston_martin,12.0,12,14.0,,,,,+1 Lap,0.0,70.0,RACE_CONTEXT_INFORMATION
313,16,ricciardo,mclaren,13.0,13,13.0,,,,,+1 Lap,0.0,70.0,RACE_CONTEXT_INFORMATION
314,16,ocon,alpine,14.0,14,17.0,,,,,+1 Lap,0.0,70.0,RACE_CONTEXT_INFORMATION
315,16,giovinazzi,alfa,15.0,15,15.0,,,,,+1 Lap,0.0,70.0,RACE_CONTEXT_INFORMATION
316,16,mick_schumacher,haas,16.0,16,19.0,,,,,+2 Laps,0.0,69.0,RACE_CONTEXT_INFORMATION
317,16,latifi,williams,17.0,17,16.0,,,,,+3 Laps,0.0,68.0,RACE_CONTEXT_INFORMATION
318,16,mazepin,haas,18.0,18,20.0,,,,,+3 Laps,0.0,68.0,RACE_CONTEXT_INFORMATION
319,16,russell,williams,19.0,R,10.0,,,,,Engine,0.0,36.0,RACE_CONTEXT_INFORMATION
320,16,gasly,alphatauri,20.0,R,6.0,,,,,Collision,0.0,1.0,RACE_CONTEXT_INFORMATION
321,17,max_verstappen,red_bull,1.0,,,64249.0,63927.0,63720.0,,,,,NONE
322,17,norris,mclaren,2.0,,,64345.0,64415.0,63768.0,,,,,NONE
323,17,perez,red_bull,3.0,,,64833.0,64483.0,63990.0,,,,,NONE
324,17,hamilton,mercedes,4.0,,,64506.0,64258.0,64014.0,,,,,NONE
325,17,bottas,mercedes,5.0,,,64563.0,64376.0,64049.0,,,,,NONE
326,17,gasly,alphatauri,6.0,,,64841.0,64412.0,64107.0,,,,,NONE
327,17,tsunoda,alphatauri,7.0,,,64967.0,64518.0,64273.0,,,,,NONE
328,17,vettel,aston_martin,8.0,,,64846.0,64493.0,64570.0,,,,,NONE
329,17,russell,williams,9.0,,,64907.0,64553.0,64591.0,,,,,NONE
330,17,stroll,aston_martin,10.0,,,64927.0,64547.0,64618.0,,,,,NONE
331,17,sainz,ferrari,11.0,,,64596.0,64559.0,,,,,,NONE
332,17,leclerc,ferrari,12.0,,,64906.0,64600.0,,,,,,NONE
333,17,ricciardo,mclaren,13.0,,,64977.0,64719.0,,,,,,NONE
334,17,alonso,alpine,14.0,,,64472.0,64856.0,,,,,,NONE
335,17,giovinazzi,alfa,15.0,,,64782.0,65083.0,,,,,,NONE
336,17,raikkonen,alfa,16.0,,,65009.0,,,,,,,NONE
337,17,ocon,alpine,17.0,,,65051.0,,,,,,,NONE
338,17,latifi,williams,18.0,,,65195.0,,,,,,,NONE
339,17,mick_schumacher,haas,19.0,,,65427.0,,,,,,,NONE
340,17,mazepin,haas,20.0,,,65951.0,,,,,,,NONE
341,18,max_verstappen,red_bull,1.0,1,1.0,,,,5034543.0,Finished,26.0,71.0,NONE
342,18,bottas,mercedes,2.0,2,5.0,,,,17973.0,Finished,18.0,71.0,NONE
343,18,norris,mclaren,3.0,3,2.0,,,,20019.0,Finished,15.0,71.0,NONE
344,18,hamilton,mercedes,4.0,4,4.0,,,,46452.0,Finished,12.0,71.0,NONE
345,18,sainz,ferrari,5.0,5,10.0,,,,57144.0,Finished,10.0,71.0,NONE
346,18,perez,red_bull,6.0,6,3.0,,,,57915.0,Finished,8.0,71.0,NONE
347,18,ricciardo,mclaren,7.0,7,13.0,,,,60395.0,Finished,6.0,71.0,NONE
348,18,leclerc,ferrari,8.0,8,12.0,,,,61195.0,Finished,4.0,71.0,NONE
349,18,gasly,alphatauri,9.0,9,6.0,,,,61844.0,Finished,2.0,71.0,NONE
350,18,alonso,alpine,10.0,10,14.0,,,,,+1 Lap,1.0,70.0,RACE_CONTEXT_INFORMATION
351,18,russell,williams,11.0,11,8.0,,,,,+1 Lap,0.0,70.0,RACE_CONTEXT_INFORMATION
352,18,tsunoda,alphatauri,12.0,12,7.0,,,,,+1 Lap,0.0,70.0,RACE_CONTEXT_INFORMATION
353,18,stroll,aston_martin,13.0,13,9.0,,,,,+1 Lap,0.0,70.0,RACE_CONTEXT_INFORMATION
354,18,giovinazzi,alfa,14.0,14,15.0,,,,,+1 Lap,0.0,70.0,RACE_CONTEXT_INFORMATION
355,18,raikkonen,alfa,15.0,15,16.0,,,,,+1 Lap,0.0,70.0,RACE_CONTEXT_INFORMATION
356,18,latifi,williams,16.0,16,18.0,,,,,+1 Lap,0.0,70.0,RACE_CONTEXT_INFORMATION
357,18,vettel,aston_martin,17.0,17,11.0,,,,,Collision,0.0,69.0,RACE_CONTEXT_INFORMATION
358,18,mick_schumacher,haas,18.0,18,19.0,,,,,+2 Laps,0.0,69.0,RACE_CONTEXT_INFORMATION
359,18,mazepin,haas,19.0,19,20.0,,,,,+2 Laps,0.0,69.0,RACE_CONTEXT_INFORMATION
360,18,ocon,alpine,20.0,R,17.0,,,,,Collision,0.0,0.0,RACE_CONTEXT_INFORMATION
361,19,hamilton,mercedes,1.0,,,86786.0,86023.0,86134.0,,,,,NONE
362,19,max_verstappen,red_bull,2.0,,,86751.0,86315.0,86209.0,,,,,NONE
363,19,bottas,mercedes,3.0,,,87487.0,86764.0,86328.0,,,,,NONE
364,19,leclerc,ferrari,4.0,,,87051.0,86919.0,86828.0,,,,,NONE
365,19,perez,red_bull,5.0,,,87121.0,87073.0,86844.0,,,,,NONE
366,19,norris,mclaren,6.0,,,87444.0,87220.0,86897.0,,,,,NONE
367,19,ricciardo,mclaren,7.0,,,87323.0,87125.0,86899.0,,,,,NONE
368,19,russell,williams,8.0,,,87671.0,87080.0,86971.0,,,,,NONE
369,19,sainz,ferrari,9.0,,,87337.0,86848.0,87007.0,,,,,NONE
370,19,vettel,aston_martin,10.0,,,87493.0,87103.0,87179.0,,,,,NONE
371,19,alonso,alpine,11.0,,,87580.0,87245.0,,,,,,NONE
372,19,gasly,alphatauri,12.0,,,87600.0,87273.0,,,,,,NONE
373,19,ocon,alpine,13.0,,,87415.0,87340.0,,,,,,NONE
374,19,giovinazzi,alfa,14.0,,,87595.0,87617.0,,,,,,NONE
375,19,stroll,aston_martin,15.0,,,88017.0,87665.0,,,,,,NONE
376,19,tsunoda,alphatauri,16.0,,,88043.0,,,,,,,NONE
377,19,raikkonen,alfa,17.0,,,88062.0,,,,,,,NONE
378,19,latifi,williams,18.0,,,88254.0,,,,,,,NONE
379,19,mick_schumacher,haas,19.0,,,88738.0,,,,,,,NONE
380,19,mazepin,haas,20.0,,,89051.0,,,,,,,NONE
381,20,hamilton,mercedes,1.0,1,2.0,,,,7103284.0,Finished,25.0,52.0,NONE
382,20,leclerc,ferrari,2.0,2,4.0,,,,3871.0,Finished,18.0,52.0,NONE
383,20,bottas,mercedes,3.0,3,3.0,,,,11125.0,Finished,15.0,52.0,NONE
384,20,norris,mclaren,4.0,4,5.0,,,,28573.0,Finished,12.0,52.0,NONE
385,20,ricciardo,mclaren,5.0,5,6.0,,,,42624.0,Finished,10.0,52.0,NONE
386,20,sainz,ferrari,6.0,6,10.0,,,,43454.0,Finished,8.0,52.0,NONE
387,20,alonso,alpine,7.0,7,7.0,,,,72093.0,Finished,6.0,52.0,NONE
388,20,stroll,aston_martin,8.0,8,14.0,,,,74289.0,Finished,4.0,52.0,NONE
389,20,ocon,alpine,9.0,9,9.0,,,,76162.0,Finished,2.0,52.0,NONE
390,20,tsunoda,alphatauri,10.0,10,16.0,,,,82065.0,Finished,1.0,52.0,NONE
391,20,gasly,alphatauri,11.0,11,11.0,,,,85327.0,Finished,0.0,52.0,NONE
392,20,russell,williams,12.0,12,12.0,,,,,+1 Lap,0.0,51.0,RACE_CONTEXT_INFORMATION
393,20,giovinazzi,alfa,13.0,13,15.0,,,,,+1 Lap,0.0,51.0,RACE_CONTEXT_INFORMATION
394,20,latifi,williams,14.0,14,17.0,,,,,+1 Lap,0.0,51.0,RACE_CONTEXT_INFORMATION
395,20,raikkonen,alfa,15.0,15,13.0,,,,,+1 Lap,0.0,51.0,RACE_CONTEXT_INFORMATION
396,20,perez,red_bull,16.0,16,0.0,,,,,+1 Lap,0.0,51.0,RACE_CONTEXT_INFORMATION
397,20,mazepin,haas,17.0,17,19.0,,,,,+1 Lap,0.0,51.0,RACE_CONTEXT_INFORMATION
398,20,mick_schumacher,haas,18.0,18,18.0,,,,,+1 Lap,0.0,51.0,RACE_CONTEXT_INFORMATION
399,20,vettel,aston_martin,19.0,R,8.0,,,,,Retired,0.0,40.0,RACE_CONTEXT_INFORMATION
400,20,max_verstappen,red_bull,20.0,R,1.0,,,,,Collision,0.0,0.0,RACE_CONTEXT_INFORMATION
401,21,hamilton,mercedes,1.0,,,76424.0,76553.0,75419.0,,,,,NONE
402,21,bottas,mercedes,2.0,,,76569.0,76702.0,75734.0,,,,,NONE
403,21,max_verstappen,red_bull,3.0,,,76214.0,75650.0,75840.0,,,,,NONE
404,21,perez,red_bull,4.0,,,77233.0,76443.0,76421.0,,,,,NONE
405,21,gasly,alphatauri,5.0,,,76874.0,76394.0,76483.0,,,,,NONE
406,21,norris,mclaren,6.0,,,77081.0,76385.0,76489.0,,,,,NONE
407,21,leclerc,ferrari,7.0,,,77084.0,76574.0,76496.0,,,,,NONE
408,21,ocon,alpine,8.0,,,77367.0,76766.0,76653.0,,,,,NONE
409,21,alonso,alpine,9.0,,,77123.0,76541.0,76715.0,,,,,NONE
410,21,vettel,aston_martin,10.0,,,77105.0,76794.0,76750.0,,,,,NONE
411,21,ricciardo,mclaren,11.0,,,77664.0,76871.0,,,,,,NONE
412,21,stroll,aston_martin,12.0,,,77038.0,76893.0,,,,,,NONE
413,21,raikkonen,alfa,13.0,,,77553.0,77564.0,,,,,,NONE
414,21,giovinazzi,alfa,14.0,,,77776.0,77583.0,,,,,,NONE
415,21,sainz,ferrari,15.0,,,76649.0,,,,,,,QUALIFYING_INFORMATION
416,21,tsunoda,alphatauri,16.0,,,77919.0,,,,,,,NONE
417,21,russell,williams,17.0,,,77944.0,,,,,,,NONE
418,21,latifi,williams,18.0,,,78036.0,,,,,,,NONE
419,21,mazepin,haas,19.0,,,78922.0,,,,,,,NONE
420,21,mick_schumacher,haas,20.0,,,,,,,,,,QUALIFYING_INFORMATION
421,22,ocon,alpine,1.0,1,8.0,,,,7483199.0,Finished,25.0,70.0,NONE
422,22,hamilton,mercedes,2.0,2,1.0,,,,2736.0,Finished,18.0,70.0,NONE
423,22,sainz,ferrari,3.0,3,15.0,,,,15018.0,Finished,15.0,70.0,NONE
424,22,alonso,alpine,4.0,4,9.0,,,,15651.0,Finished,12.0,70.0,NONE
425,22,gasly,alphatauri,5.0,5,5.0,,,,63614.0,Finished,11.0,70.0,NONE
426,22,tsunoda,alphatauri,6.0,6,16.0,,,,75803.0,Finished,8.0,70.0,NONE
427,22,latifi,williams,7.0,7,18.0,,,,77910.0,Finished,6.0,70.0,NONE
428,22,russell,williams,8.0,8,17.0,,,,79094.0,Finished,4.0,70.0,NONE
429,22,max_verstappen,red_bull,9.0,9,3.0,,,,80244.0,Finished,2.0,70.0,NONE
430,22,raikkonen,alfa,10.0,10,13.0,,,,,+1 Lap,1.0,69.0,RACE_CONTEXT_INFORMATION
431,22,ricciardo,mclaren,11.0,11,11.0,,,,,+1 Lap,0.0,69.0,RACE_CONTEXT_INFORMATION
432,22,mick_schumacher,haas,12.0,12,20.0,,,,,+1 Lap,0.0,69.0,RACE_CONTEXT_INFORMATION
433,22,giovinazzi,alfa,13.0,13,0.0,,,,,+1 Lap,0.0,69.0,RACE_CONTEXT_INFORMATION
578,29,giovinazzi,alfa,18.0,,,111023.0,,,,,,,NONE
434,22,mazepin,haas,14.0,R,19.0,,,,,Collision,0.0,3.0,RACE_CONTEXT_INFORMATION
435,22,norris,mclaren,15.0,R,6.0,,,,,Collision,0.0,2.0,RACE_CONTEXT_INFORMATION
436,22,bottas,mercedes,16.0,R,2.0,,,,,Collision,0.0,0.0,RACE_CONTEXT_INFORMATION
437,22,perez,red_bull,17.0,R,4.0,,,,,Collision,0.0,0.0,RACE_CONTEXT_INFORMATION
438,22,leclerc,ferrari,18.0,R,7.0,,,,,Collision,0.0,0.0,RACE_CONTEXT_INFORMATION
439,22,stroll,aston_martin,19.0,R,12.0,,,,,Collision,0.0,0.0,RACE_CONTEXT_INFORMATION
440,22,vettel,aston_martin,20.0,D,10.0,,,,,Disqualified,0.0,70.0,RACE_CONTEXT_INFORMATION
441,23,max_verstappen,red_bull,1.0,,,118717.0,116559.0,119765.0,,,,,NONE
442,23,russell,williams,2.0,,,119864.0,116950.0,120086.0,,,,,NONE
443,23,hamilton,mercedes,3.0,,,119218.0,116229.0,120099.0,,,,,NONE
444,23,ricciardo,mclaren,4.0,,,121583.0,117127.0,120864.0,,,,,NONE
445,23,vettel,aston_martin,5.0,,,120175.0,116814.0,120935.0,,,,,NONE
446,23,gasly,alphatauri,6.0,,,120387.0,116440.0,121164.0,,,,,NONE
447,23,perez,red_bull,7.0,,,119334.0,116886.0,122112.0,,,,,NONE
448,23,bottas,mercedes,8.0,,,119870.0,116295.0,122502.0,,,,,NONE
449,23,ocon,alpine,9.0,,,121824.0,117354.0,123513.0,,,,,NONE
450,23,norris,mclaren,10.0,,,118301.0,116025.0,,,,,,QUALIFYING_INFORMATION
451,23,leclerc,ferrari,11.0,,,120728.0,117721.0,,,,,,NONE
452,23,latifi,williams,12.0,,,120966.0,118056.0,,,,,,NONE
453,23,sainz,ferrari,13.0,,,121184.0,118137.0,,,,,,NONE
454,23,alonso,alpine,14.0,,,121653.0,118205.0,,,,,,NONE
455,23,stroll,aston_martin,15.0,,,121597.0,118231.0,,,,,,NONE
456,23,giovinazzi,alfa,16.0,,,122306.0,,,,,,,NONE
457,23,tsunoda,alphatauri,17.0,,,122413.0,,,,,,,NONE
458,23,mick_schumacher,haas,18.0,,,123973.0,,,,,,,NONE
459,23,raikkonen,alfa,19.0,,,124452.0,,,,,,,NONE
460,23,mazepin,haas,20.0,,,124939.0,,,,,,,NONE
461,24,max_verstappen,red_bull,1.0,1,1.0,,,,207071.0,Finished,12.5,1.0,NONE
462,24,russell,williams,2.0,2,2.0,,,,1995.0,Finished,9.0,1.0,NONE
463,24,hamilton,mercedes,3.0,3,3.0,,,,2601.0,Finished,7.5,1.0,NONE
464,24,ricciardo,mclaren,4.0,4,4.0,,,,4496.0,Finished,6.0,1.0,NONE
465,24,vettel,aston_martin,5.0,5,5.0,,,,7479.0,Finished,5.0,1.0,NONE
466,24,gasly,alphatauri,6.0,6,6.0,,,,10177.0,Finished,4.0,1.0,NONE
467,24,ocon,alpine,7.0,7,8.0,,,,11579.0,Finished,3.0,1.0,NONE
468,24,leclerc,ferrari,8.0,8,9.0,,,,12608.0,Finished,2.0,1.0,NONE
469,24,latifi,williams,9.0,9,10.0,,,,15485.0,Finished,1.0,1.0,NONE
470,24,sainz,ferrari,10.0,10,11.0,,,,16166.0,Finished,0.5,1.0,NONE
471,24,alonso,alpine,11.0,11,12.0,,,,20590.0,Finished,0.0,1.0,NONE
472,24,bottas,mercedes,12.0,12,13.0,,,,22414.0,Finished,0.0,1.0,NONE
473,24,giovinazzi,alfa,13.0,13,14.0,,,,24163.0,Finished,0.0,1.0,NONE
474,24,norris,mclaren,14.0,14,15.0,,,,27110.0,Finished,0.0,1.0,NONE
475,24,tsunoda,alphatauri,15.0,15,16.0,,,,28329.0,Finished,0.0,1.0,NONE
476,24,mick_schumacher,haas,16.0,16,17.0,,,,29507.0,Finished,0.0,1.0,NONE
477,24,mazepin,haas,17.0,17,18.0,,,,31993.0,Finished,0.0,1.0,NONE
478,24,raikkonen,alfa,18.0,18,0.0,,,,36054.0,Finished,0.0,1.0,NONE
479,24,perez,red_bull,19.0,19,0.0,,,,38205.0,Finished,0.0,1.0,NONE
480,24,stroll,aston_martin,20.0,20,19.0,,,,44108.0,Finished,0.0,1.0,NONE
481,25,max_verstappen,red_bull,1.0,,,70036.0,69071.0,68885.0,,,,,NONE
482,25,hamilton,mercedes,2.0,,,70114.0,69726.0,68923.0,,,,,NONE
483,25,bottas,mercedes,3.0,,,70219.0,69769.0,69222.0,,,,,NONE
484,25,gasly,alphatauri,4.0,,,70274.0,69541.0,69478.0,,,,,NONE
485,25,leclerc,ferrari,5.0,,,69829.0,69437.0,69527.0,,,,,NONE
486,25,sainz,ferrari,6.0,,,70022.0,69870.0,69537.0,,,,,NONE
487,25,giovinazzi,alfa,7.0,,,70050.0,70033.0,69590.0,,,,,NONE
488,25,ocon,alpine,8.0,,,70179.0,69919.0,69933.0,,,,,NONE
489,25,alonso,alpine,9.0,,,70435.0,70020.0,69956.0,,,,,NONE
490,25,ricciardo,mclaren,10.0,,,70255.0,69865.0,70166.0,,,,,NONE
491,25,russell,williams,11.0,,,70382.0,70332.0,,,,,,NONE
492,25,stroll,aston_martin,12.0,,,70438.0,70367.0,,,,,,NONE
493,25,norris,mclaren,13.0,,,70489.0,70406.0,,,,,,NONE
494,25,latifi,williams,14.0,,,70093.0,71161.0,,,,,,NONE
495,25,tsunoda,alphatauri,15.0,,,70462.0,71314.0,,,,,,NONE
496,25,perez,red_bull,16.0,,,70530.0,,,,,,,NONE
497,25,vettel,aston_martin,17.0,,,70731.0,,,,,,,NONE
498,25,kubica,alfa,18.0,,,71301.0,,,,,,,NONE
499,25,mick_schumacher,haas,19.0,,,71387.0,,,,,,,NONE
500,25,mazepin,haas,20.0,,,71875.0,,,,,,,NONE
501,26,max_verstappen,red_bull,1.0,1,1.0,,,,5405395.0,Finished,25.0,72.0,NONE
502,26,hamilton,mercedes,2.0,2,2.0,,,,20932.0,Finished,19.0,72.0,NONE
503,26,bottas,mercedes,3.0,3,3.0,,,,56460.0,Finished,15.0,72.0,NONE
504,26,gasly,alphatauri,4.0,4,4.0,,,,,+1 Lap,12.0,71.0,RACE_CONTEXT_INFORMATION
505,26,leclerc,ferrari,5.0,5,5.0,,,,,+1 Lap,10.0,71.0,RACE_CONTEXT_INFORMATION
506,26,alonso,alpine,6.0,6,9.0,,,,,+1 Lap,8.0,71.0,RACE_CONTEXT_INFORMATION
507,26,sainz,ferrari,7.0,7,6.0,,,,,+1 Lap,6.0,71.0,RACE_CONTEXT_INFORMATION
508,26,perez,red_bull,8.0,8,0.0,,,,,+1 Lap,4.0,71.0,RACE_CONTEXT_INFORMATION
509,26,ocon,alpine,9.0,9,8.0,,,,,+1 Lap,2.0,71.0,RACE_CONTEXT_INFORMATION
510,26,norris,mclaren,10.0,10,13.0,,,,,+1 Lap,1.0,71.0,RACE_CONTEXT_INFORMATION
511,26,ricciardo,mclaren,11.0,11,10.0,,,,,+1 Lap,0.0,71.0,RACE_CONTEXT_INFORMATION
512,26,stroll,aston_martin,12.0,12,12.0,,,,,+2 Laps,0.0,70.0,RACE_CONTEXT_INFORMATION
513,26,vettel,aston_martin,13.0,13,15.0,,,,,+2 Laps,0.0,70.0,RACE_CONTEXT_INFORMATION
514,26,giovinazzi,alfa,14.0,14,7.0,,,,,+2 Laps,0.0,70.0,RACE_CONTEXT_INFORMATION
515,26,kubica,alfa,15.0,15,16.0,,,,,+2 Laps,0.0,70.0,RACE_CONTEXT_INFORMATION
516,26,latifi,williams,16.0,16,0.0,,,,,+2 Laps,0.0,70.0,RACE_CONTEXT_INFORMATION
517,26,russell,williams,17.0,17,11.0,,,,,Gearbox,0.0,69.0,RACE_CONTEXT_INFORMATION
518,26,mick_schumacher,haas,18.0,18,17.0,,,,,+3 Laps,0.0,69.0,RACE_CONTEXT_INFORMATION
519,26,tsunoda,alphatauri,19.0,R,14.0,,,,,Power Unit,0.0,48.0,RACE_CONTEXT_INFORMATION
520,26,mazepin,haas,20.0,R,18.0,,,,,Hydraulics,0.0,41.0,RACE_CONTEXT_INFORMATION
521,27,bottas,mercedes,1.0,,,80685.0,80032.0,79555.0,,,,,NONE
522,27,hamilton,mercedes,2.0,,,80543.0,79936.0,79651.0,,,,,NONE
523,27,max_verstappen,red_bull,3.0,,,81035.0,80229.0,79966.0,,,,,NONE
524,27,norris,mclaren,4.0,,,80916.0,80059.0,79989.0,,,,,NONE
525,27,ricciardo,mclaren,5.0,,,81292.0,80435.0,79995.0,,,,,NONE
526,27,gasly,alphatauri,6.0,,,81440.0,80556.0,80260.0,,,,,NONE
527,27,sainz,ferrari,7.0,,,81118.0,80750.0,80462.0,,,,,NONE
528,27,leclerc,ferrari,8.0,,,81219.0,80767.0,80510.0,,,,,NONE
529,27,perez,red_bull,9.0,,,81308.0,80882.0,80611.0,,,,,NONE
530,27,giovinazzi,alfa,10.0,,,81197.0,80726.0,80808.0,,,,,NONE
531,27,vettel,aston_martin,11.0,,,81394.0,80913.0,,,,,,NONE
532,27,stroll,aston_martin,12.0,,,81415.0,81020.0,,,,,,NONE
533,27,alonso,alpine,13.0,,,81487.0,81069.0,,,,,,NONE
534,27,ocon,alpine,14.0,,,81500.0,81103.0,,,,,,NONE
535,27,russell,williams,15.0,,,81890.0,81392.0,,,,,,NONE
536,27,latifi,williams,16.0,,,81925.0,,,,,,,NONE
537,27,tsunoda,alphatauri,17.0,,,81973.0,,,,,,,NONE
538,27,mick_schumacher,haas,18.0,,,82248.0,,,,,,,NONE
539,27,kubica,alfa,19.0,,,82530.0,,,,,,,NONE
540,27,mazepin,haas,20.0,,,82716.0,,,,,,,NONE
541,28,ricciardo,mclaren,1.0,1,2.0,,,,4914365.0,Finished,26.0,53.0,NONE
542,28,norris,mclaren,2.0,2,3.0,,,,1747.0,Finished,18.0,53.0,NONE
543,28,bottas,mercedes,3.0,3,19.0,,,,4921.0,Finished,15.0,53.0,NONE
544,28,leclerc,ferrari,4.0,4,5.0,,,,7309.0,Finished,12.0,53.0,NONE
545,28,perez,red_bull,5.0,5,8.0,,,,8723.0,Finished,10.0,53.0,NONE
546,28,sainz,ferrari,6.0,6,6.0,,,,10535.0,Finished,8.0,53.0,NONE
547,28,stroll,aston_martin,7.0,7,9.0,,,,15804.0,Finished,6.0,53.0,NONE
548,28,alonso,alpine,8.0,8,10.0,,,,17201.0,Finished,4.0,53.0,NONE
549,28,russell,williams,9.0,9,14.0,,,,19742.0,Finished,2.0,53.0,NONE
550,28,ocon,alpine,10.0,10,12.0,,,,20868.0,Finished,1.0,53.0,NONE
551,28,latifi,williams,11.0,11,13.0,,,,23743.0,Finished,0.0,53.0,NONE
552,28,vettel,aston_martin,12.0,12,11.0,,,,24621.0,Finished,0.0,53.0,NONE
553,28,giovinazzi,alfa,13.0,13,7.0,,,,27216.0,Finished,0.0,53.0,NONE
554,28,kubica,alfa,14.0,14,17.0,,,,29769.0,Finished,0.0,53.0,NONE
555,28,mick_schumacher,haas,15.0,15,18.0,,,,51088.0,Finished,0.0,53.0,NONE
556,28,mazepin,haas,16.0,R,16.0,,,,,Power Unit,0.0,41.0,RACE_CONTEXT_INFORMATION
557,28,hamilton,mercedes,17.0,R,4.0,,,,,Collision,0.0,25.0,RACE_CONTEXT_INFORMATION
558,28,max_verstappen,red_bull,18.0,R,1.0,,,,,Collision,0.0,25.0,RACE_CONTEXT_INFORMATION
559,28,gasly,alphatauri,19.0,R,0.0,,,,,Suspension,0.0,3.0,RACE_CONTEXT_INFORMATION
560,28,tsunoda,alphatauri,20.0,W,0.0,,,,,Brakes,0.0,0.0,RACE_CONTEXT_INFORMATION
561,29,norris,mclaren,1.0,,,107238.0,105827.0,101993.0,,,,,NONE
562,29,sainz,ferrari,2.0,,,107924.0,106521.0,102510.0,,,,,NONE
563,29,russell,williams,3.0,,,108303.0,106435.0,102983.0,,,,,NONE
564,29,hamilton,mercedes,4.0,,,105992.0,105129.0,104050.0,,,,,NONE
565,29,ricciardo,mclaren,5.0,,,108345.0,106361.0,104156.0,,,,,NONE
566,29,alonso,alpine,6.0,,,107877.0,105514.0,104204.0,,,,,NONE
567,29,bottas,mercedes,7.0,,,106396.0,105306.0,104710.0,,,,,NONE
568,29,stroll,aston_martin,8.0,,,108322.0,106360.0,104956.0,,,,,NONE
569,29,perez,red_bull,9.0,,,106455.0,105834.0,105337.0,,,,,NONE
570,29,ocon,alpine,10.0,,,108099.0,106070.0,105865.0,,,,,NONE
571,29,vettel,aston_martin,11.0,,,107205.0,106573.0,,,,,,NONE
572,29,gasly,alphatauri,12.0,,,107828.0,106641.0,,,,,,NONE
573,29,tsunoda,alphatauri,13.0,,,108854.0,106751.0,,,,,,NONE
574,29,latifi,williams,14.0,,,108252.0,,,,,,,QUALIFYING_INFORMATION
575,29,leclerc,ferrari,15.0,,,108470.0,,,,,,,QUALIFYING_INFORMATION
576,29,raikkonen,alfa,16.0,,,109586.0,,,,,,,NONE
577,29,mick_schumacher,haas,17.0,,,109830.0,,,,,,,NONE
579,29,mazepin,haas,19.0,,,113764.0,,,,,,,NONE
580,29,max_verstappen,red_bull,20.0,,,,,,,,,,QUALIFYING_INFORMATION
581,30,hamilton,mercedes,1.0,1,4.0,,,,5441001.0,Finished,25.0,53.0,NONE
582,30,max_verstappen,red_bull,2.0,2,20.0,,,,53271.0,Finished,18.0,53.0,NONE
583,30,sainz,ferrari,3.0,3,2.0,,,,62475.0,Finished,15.0,53.0,NONE
584,30,ricciardo,mclaren,4.0,4,5.0,,,,65607.0,Finished,12.0,53.0,NONE
585,30,bottas,mercedes,5.0,5,16.0,,,,67533.0,Finished,10.0,53.0,NONE
586,30,alonso,alpine,6.0,6,6.0,,,,81321.0,Finished,8.0,53.0,NONE
587,30,norris,mclaren,7.0,7,1.0,,,,87224.0,Finished,7.0,53.0,NONE
588,30,raikkonen,alfa,8.0,8,13.0,,,,88955.0,Finished,4.0,53.0,NONE
589,30,perez,red_bull,9.0,9,8.0,,,,90076.0,Finished,2.0,53.0,NONE
590,30,russell,williams,10.0,10,3.0,,,,100551.0,Finished,1.0,53.0,NONE
591,30,stroll,aston_martin,11.0,11,7.0,,,,106198.0,Finished,0.0,53.0,NONE
592,30,vettel,aston_martin,12.0,12,10.0,,,,,+1 Lap,0.0,52.0,RACE_CONTEXT_INFORMATION
593,30,gasly,alphatauri,13.0,13,11.0,,,,,+1 Lap,0.0,52.0,RACE_CONTEXT_INFORMATION
594,30,ocon,alpine,14.0,14,9.0,,,,,+1 Lap,0.0,52.0,RACE_CONTEXT_INFORMATION
595,30,leclerc,ferrari,15.0,15,19.0,,,,,+1 Lap,0.0,52.0,RACE_CONTEXT_INFORMATION
596,30,giovinazzi,alfa,16.0,16,17.0,,,,,+1 Lap,0.0,52.0,RACE_CONTEXT_INFORMATION
597,30,tsunoda,alphatauri,17.0,17,12.0,,,,,+1 Lap,0.0,52.0,RACE_CONTEXT_INFORMATION
598,30,mazepin,haas,18.0,18,15.0,,,,,+2 Laps,0.0,51.0,RACE_CONTEXT_INFORMATION
599,30,latifi,williams,19.0,19,18.0,,,,,Accident,0.0,47.0,RACE_CONTEXT_INFORMATION
